"","id","total_votes","x0001e","x0002e","x0003e","x0005e","x0006e","x0007e","x0008e","x0009e","x0010e","x0011e","x0012e","x0013e","x0014e","x0015e","x0016e","x0017e","x0018e","x0019e","x0020e","x0021e","x0022e","x0023e","x0024e","x0025e","x0026e","x0027e","x0029e","x0030e","x0031e","x0033e","x0034e","x0035e","x0036e","x0037e","x0038e","x0039e","x0040e","x0041e","x0042e","x0043e","x0044e","x0045e","x0046e","x0047e","x0048e","x0049e","x0050e","x0051e","x0052e","x0053e","x0054e","x0055e","x0056e","x0057e","x0058e","x0059e","x0060e","x0061e","x0062e","x0064e","x0065e","x0066e","x0067e","x0068e","x0069e","x0071e","x0072e","x0073e","x0074e","x0075e","x0076e","x0077e","x0078e","x0079e","x0080e","x0081e","x0082e","x0083e","x0084e","x0085e","x0086e","x0087e","x0088e","x0089e","c01_001e","c01_002e","c01_003e","c01_004e","c01_005e","c01_006e","c01_007e","c01_008e","c01_009e","c01_010e","c01_011e","c01_012e","c01_013e","c01_014e","c01_015e","c01_016e","c01_017e","c01_018e","c01_019e","c01_020e","c01_021e","c01_022e","c01_023e","c01_024e","c01_025e","c01_026e","c01_027e","income_per_cap_2016","income_per_cap_2017","income_per_cap_2018","income_per_cap_2019","income_per_cap_2020","gdp_2016","gdp_2017","gdp_2018","gdp_2019","gdp_2020","x2013_code"
"x0010e",0.0529098907842078,0.973046296434654,0.989868391005431,0.989227703570539,0.990150445463044,0.986740998603688,0.978510327871879,0.97430723510697,0.976035867505077,0.981828892066901,1,0.992130584163285,0.981277441135,0.977560699305058,0.976757625803954,0.967037012636158,0.953444166208984,0.951084188508056,-0.207717272467408,0.979443400494347,0.990305232959477,0.99055776684432,0.990503487532719,0.96640592806349,0.963219524994873,0.99055776684432,0.989866142596573,0.990690144674431,0.963219524994873,0.957758221485025,0.966346006128024,0.989868391005431,0.989419830835321,0.9209341271619,0.989419830835321,0.948247281551271,0.793561277810865,0.468602540765423,0.150589592759623,0.0988552471943194,0.146843434286855,0.0786650071903921,0.750909052361596,0.722913552869395,0.646914117565216,0.605154641305069,0.316488301629244,0.60705826882464,0.503509972227335,0.798718042253733,0.276986039904356,0.161647200374714,0.581090970805663,0.382616082246813,0.289330509843647,0.857453623660476,0.9209341271619,0.916601563482926,0.777535444904217,0.837421718835366,0.834591282006131,0.952518349112062,0.817996868649636,0.708940722255679,0.760470563464534,0.269282640638877,0.887665697201946,0.833949069721027,0.72805071746849,0.598507138977721,0.239142186077908,0.671674207947089,0.966017489230317,0.912374044278342,0.787899883473297,0.315116594962589,0.749643207718785,0.266753031996602,0.873192066418511,0.87616526872495,0.8801155708326,0.858219436384628,0.987204481264048,0.987079744323754,0.985978171789775,0.987387647198161,0.979930499525519,0.955137149987494,0.964503323454538,0.958378621678067,0.942922130108977,0.989852446671354,0.923485283242237,0.952461002715369,0.956356405395989,0.963709282654872,0.954252063856277,0.974123968707533,0.942050998494791,0.987149024648437,0.966464326193936,1,0.999575664639466,0.958474512394696,0.992130584163285,0.990919486601475,0.962499891615908,0.980650065650219,0.974992020727041,0.947110196492074,0.963219524994873,0.951031762000431,0.93795423472976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45896382032542
"x0011e",0.0551244309632348,0.985181800595938,0.997010463333709,0.997033789459013,0.996653221597432,0.99233018130532,0.991087595241399,0.989566763131785,0.98854500773533,0.982277879853848,0.992130584163285,1,0.995121375375355,0.989506462234051,0.98585716422758,0.976812125789113,0.962327472344375,0.955348589164437,-0.202500637160504,0.991719562804394,0.996317367207081,0.996189976927015,0.996215515509213,0.975256007280177,0.972017065779189,0.996189976927015,0.996244520797177,0.995620568412379,0.972017065779189,0.968655209938608,0.97351314781413,0.997010463333709,0.996245485815688,0.931905420093848,0.996245485815688,0.964777539982495,0.769298239843804,0.474347408854904,0.153309541253164,0.0960414003982151,0.150926050925725,0.0787762471892681,0.7578467450915,0.747376086261687,0.629960187720387,0.613399434773644,0.315553213386028,0.626406242473332,0.519058548867634,0.802386727246932,0.280696017297226,0.162201723818001,0.588618806553557,0.386628835176569,0.29615279710533,0.853856617199001,0.931905420093848,0.910903132626203,0.79206152211601,0.84235667003282,0.820046136827218,0.968908143767076,0.794600568709049,0.714676788529751,0.767164911215063,0.271650874291569,0.890730996509345,0.846861234839158,0.737787282343361,0.580022387669282,0.262760505919991,0.681996710433015,0.970143200102431,0.925482612141221,0.764154856329565,0.320709976858462,0.756656956622876,0.270672094852841,0.872757025652631,0.879907835197,0.885026014707271,0.86177318611339,0.988134013496265,0.992297602060658,0.992065266943072,0.991796877409581,0.981590109027401,0.963497334949232,0.971447494100339,0.959304489786564,0.930821348000748,0.996010284172114,0.921944883490476,0.949427287212826,0.961877309806746,0.975234977024937,0.969833858330141,0.98099784116833,0.9422728244015,0.994456253067663,0.970645748333772,0.992130584163285,0.99104944329358,0.938131821391891,1,0.999086134373849,0.968974322867897,0.992929968629073,0.989372584367724,0.964449344524951,0.972017065779189,0.96292066027454,0.949988054841176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47335197576683
"x0012e",0.0559442250270031,0.990559760720086,0.996639948064682,0.996566791249471,0.996375373659971,0.986249429267035,0.987740303614972,0.988907032071224,0.989250714688816,0.977682842868065,0.981277441135,0.995121375375355,1,0.997023988937242,0.992643782466636,0.984688009993728,0.972569168855363,0.967018394517872,-0.186014443286693,0.989292633345948,0.99661629782149,0.996418331515998,0.996553964538728,0.983916485617815,0.981111674540071,0.996418331515998,0.996363691985516,0.99595106460167,0.981111674540071,0.978372446142972,0.9821169023765,0.996639948064682,0.996222044377523,0.926768203067748,0.996222044377523,0.971134728933112,0.757884769524754,0.465868758117349,0.150995683900781,0.0945715721276802,0.147109497445945,0.0729040708637767,0.751162457627049,0.74253558833717,0.610102936343839,0.605336021796296,0.313425303340427,0.638805561773865,0.531284348411802,0.792917604513069,0.271094098174778,0.158246624355068,0.574328312294476,0.372509352531314,0.28281229864087,0.844003084149777,0.926768203067748,0.907738415429443,0.785054760675212,0.83230502732233,0.811445724708196,0.974374938234492,0.783472941345622,0.704562306792418,0.759935233696,0.264301398820254,0.883232183540119,0.843465044844714,0.721273927426524,0.58184924660154,0.284272868586504,0.691780919267778,0.97105380138935,0.933476026529695,0.752748236311639,0.315240394023166,0.750034687995188,0.260824907088494,0.87526599393045,0.872587389063667,0.887988745474879,0.853597409524071,0.987897250156502,0.993266799252174,0.992914313782606,0.992876627652947,0.977903921239109,0.961620709943313,0.969379033749026,0.955460639654464,0.923547939204673,0.996768102780983,0.916488902810442,0.948078770055558,0.968359117321642,0.97620390452217,0.978253646540263,0.978464227342677,0.938804355624093,0.995794160807531,0.967713953631498,0.981277441135,0.979880810659095,0.921041596004361,0.995121375375355,0.994322575517546,0.96166057594949,0.998931947765421,0.996808380150841,0.970057802986211,0.981111674540071,0.973540261185147,0.957126739158398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.481415749814778
"x0013e",0.055445107008042,0.993453591587872,0.995337215510718,0.994957615137206,0.995367008041087,0.981876845140245,0.982826848551746,0.984084900020297,0.98597821473589,0.975874563856146,0.977560699305058,0.989506462234051,0.997023988937242,1,0.997809668675041,0.991462838357269,0.980424553976204,0.977412784296494,-0.17725915743936,0.984676740500451,0.996163053876317,0.996082128948963,0.996296287685687,0.991154973627553,0.988704222402617,0.996082128948963,0.995673791571019,0.995946307909169,0.988704222402617,0.986024450757387,0.989654976115716,0.995337215510718,0.995689188036988,0.91492851053606,0.995689188036988,0.973998953823097,0.7603073776868,0.460973498420427,0.149219712088111,0.0999870534691806,0.144434433321309,0.0727252820873587,0.737529966617856,0.727830652373392,0.597626087628261,0.596853698926274,0.310551068925478,0.628831444017469,0.514672239999136,0.786669787358451,0.267010830328792,0.158215899687934,0.563460291039984,0.364380748708314,0.276454752900547,0.831785782268232,0.91492851053606,0.911296373013401,0.785783332814668,0.824269556797469,0.813548036218271,0.975935907964471,0.785756899756199,0.700949845952224,0.747107981608581,0.261747333394245,0.868326710429873,0.824646249145527,0.705009863246842,0.583834396331375,0.269797023357824,0.676650674354964,0.977092616777757,0.944959083445283,0.755658229907909,0.312887042558053,0.73639677528437,0.256706699351681,0.874517449456063,0.87182315311454,0.89038084198814,0.85254091942496,0.991085650061102,0.995552418725127,0.994911913593201,0.995427287719042,0.976062026966525,0.95817364598649,0.968049507670281,0.952886531146392,0.92425661310635,0.996636471369206,0.903755928479387,0.944341571027883,0.97444985947328,0.977064708946559,0.981142694993429,0.975268111793747,0.937927239965176,0.996806953880683,0.965451941842543,0.977560699305058,0.976673133487277,0.917205384210089,0.989506462234051,0.989545444826309,0.954910480218896,0.999358290498614,0.998614686648944,0.967887810674471,0.988704222402617,0.983376407105931,0.962630519500956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.488988015511785
"x0014e",0.0547694702605596,0.993283358085738,0.993908273021446,0.993355071849271,0.994105056991172,0.979596460735536,0.979581857108599,0.98058431724551,0.982873519095907,0.974638319520391,0.976757625803954,0.98585716422758,0.992643782466636,0.997809668675041,1,0.995267300154929,0.984949847897636,0.981624957444081,-0.170459520218787,0.981505549293001,0.995148062666329,0.995163203211892,0.995411941783461,0.994991362892668,0.992782789292496,0.995163203211892,0.994549940614022,0.995219791831389,0.992782789292496,0.99042723920899,0.993478682872928,0.993908273021446,0.994683777665358,0.907756930036678,0.994683777665358,0.974174107103457,0.761891170312498,0.466257001548364,0.150161653266635,0.101618591969948,0.147286848166525,0.0731027727764055,0.72953689195352,0.715760191941178,0.594597746743873,0.594337415762194,0.310757545028754,0.617585675469494,0.502715332894106,0.78057896753065,0.270136220095651,0.162010353589558,0.562062099587468,0.364918073692315,0.279855522706513,0.826076411560212,0.907756930036678,0.910852461663795,0.791381760312366,0.821954604161795,0.816842068624172,0.975433223271864,0.787067948710606,0.706361604385369,0.740011678120789,0.264757055981679,0.859863829794508,0.812353495997736,0.703108429346502,0.580293836762872,0.249175013938961,0.656867258214786,0.980272358163209,0.950683501688954,0.757718693671295,0.319363398834821,0.728354612219126,0.260034209692893,0.869917115056306,0.873109764984596,0.888067656783226,0.85415252932515,0.993340847909077,0.996348039609387,0.995597057677767,0.996324629727842,0.974656905394225,0.95687792591893,0.967451849496724,0.951013102732463,0.922701314115367,0.99578535677426,0.897398397206261,0.943684299624222,0.976778935151472,0.978851221029883,0.980443074120052,0.971826147266645,0.935319794752265,0.996333929964296,0.962333163386273,0.976757625803954,0.976030433220434,0.916343559875764,0.98585716422758,0.986061724205259,0.94937286099722,0.997052478861063,0.996498333676968,0.961754544785517,0.992782789292496,0.988813131253662,0.965153196568742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.489212033497436
"x0015e",0.0507614492890455,0.988170993289165,0.98739463514543,0.986901470126356,0.987536022396955,0.969479231161548,0.969748112020777,0.971352685161154,0.973547086278821,0.965912487776849,0.967037012636158,0.976812125789113,0.984688009993728,0.991462838357269,0.995267300154929,1,0.995005047881187,0.985465919695641,-0.148967616215828,0.971827706589624,0.98944774180358,0.989585109590366,0.9900010004199,0.999385872993959,0.998959669852016,0.989585109590366,0.989086421795065,0.989537290558507,0.998959669852016,0.998517476863325,0.998171760338958,0.98739463514543,0.987693067146669,0.90832843509469,0.987693067146669,0.974055074312778,0.741030531718183,0.478342324917728,0.150568473923103,0.0978291086251703,0.157085843665554,0.0734567940316617,0.714107181081391,0.693519181521767,0.585226620660465,0.592187866766236,0.315196530691332,0.600092670571389,0.483295903481599,0.759388773895552,0.278734628826108,0.172617231558138,0.566692545908974,0.3691217330231,0.286161264422114,0.816860404289987,0.90832843509469,0.90187379014867,0.793920502084411,0.815110454151491,0.804653828650621,0.975407558324347,0.766897575897602,0.714120283713461,0.726479960584384,0.273262134103841,0.854478706395606,0.813765513679889,0.70121297225939,0.578000730272244,0.2610242329046,0.657580788637256,0.971069503871476,0.948491897174126,0.736338265559402,0.332414946809571,0.712776418905892,0.268676003043346,0.863040679063502,0.86804710586737,0.88169037926311,0.849319444742842,0.990552654733705,0.991066497754855,0.990526941235838,0.990851130390796,0.965819158651511,0.952864419029322,0.96188623046173,0.941315176006773,0.907465549764262,0.99066063504712,0.891100169906875,0.941232948306624,0.975588199711452,0.977347628112656,0.979326279588065,0.96218925418232,0.92539121384304,0.991146622494161,0.952521998475682,0.967037012636158,0.965788646711686,0.901542898912966,0.976812125789113,0.976626111806133,0.935622341027968,0.9902429579443,0.989702475764034,0.950573132230007,0.998959669852016,0.996387861462325,0.97094329028396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.484536606794354
"x0016e",0.0514371422545329,0.974193555700373,0.975642808882063,0.974911343314611,0.976016712362267,0.955204996388079,0.953856539522069,0.956328276060374,0.95859390976737,0.952178176064047,0.953444166208984,0.962327472344375,0.972569168855363,0.980424553976204,0.984949847897636,0.995005047881187,1,0.989601835426291,-0.131787740297588,0.95676853998588,0.978557898159243,0.978822844745473,0.979458750757035,0.996832253619188,0.99809442108418,0.978822844745473,0.978059591128052,0.979028415889832,0.99809442108418,0.997654173670481,0.997305987952644,0.975642808882063,0.975500952880516,0.903551151160771,0.975500952880516,0.963953600167059,0.723899804168756,0.474108019795471,0.146231731959669,0.0912563917430364,0.158041356766902,0.068187969109395,0.70328788631844,0.677032975312293,0.583756507716771,0.580960409594864,0.315868678865985,0.592078892613469,0.476839765794396,0.737995250108807,0.274379560093717,0.171748043587925,0.547382226660729,0.361283087322703,0.281840239134734,0.813288050837545,0.903551151160771,0.880151643277186,0.771493212619894,0.799012806742867,0.777749220358653,0.965741936453679,0.749416732820215,0.701409769442435,0.715177603758791,0.269732248164051,0.854933084270811,0.822039997554648,0.69147704396482,0.587371274186571,0.297392853550777,0.675821218546589,0.952103419397249,0.930860868215254,0.718059368301435,0.330020190234486,0.701930171194875,0.264193922246261,0.852287012351063,0.846380708254641,0.867261561128143,0.827382032102513,0.980659847470462,0.978331147198778,0.977384720931421,0.978501704976317,0.95178874723351,0.942596515820174,0.947015456309634,0.927251348738063,0.894457523418259,0.98036411308372,0.894499226066704,0.939517389095064,0.969786230709278,0.962472000828156,0.96953383117103,0.94752670593247,0.913983758920193,0.979369842508241,0.939113061095561,0.953444166208984,0.951777925452238,0.888555806511223,0.962327472344375,0.961319689251425,0.918925988065818,0.978800438515494,0.976809586941508,0.9351188997683,0.99809442108418,0.992892547000296,0.965952482455867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.467304427544815
"x0017e",0.0528428677328462,0.970031308411035,0.968768664461626,0.967691565418565,0.969476395686112,0.944775897423195,0.940445000009432,0.942486979146295,0.948109214633277,0.946498336342769,0.951084188508056,0.955348589164437,0.967018394517872,0.977412784296494,0.981624957444081,0.985465919695641,0.989601835426291,1,-0.133702079386023,0.944131988297554,0.973139658077607,0.973640639598324,0.97440913412481,0.990259412761921,0.990961357567321,0.973640639598324,0.972512264610701,0.974190877210948,0.990961357567321,0.987662171930477,0.99238765327053,0.968768664461626,0.968651860749433,0.896852657767621,0.968651860749433,0.952427441430115,0.71967346616046,0.43804094947531,0.134348010436466,0.0963594171877875,0.134677642809334,0.0645863585481827,0.727375708703322,0.688050883059197,0.611803882115536,0.59278647707936,0.34973396625409,0.617924915181586,0.49238484964299,0.757751001462299,0.29011684216008,0.191325800539736,0.532682662900855,0.373408417097685,0.295918153110979,0.803136683213991,0.896852657767621,0.87232861560951,0.747060782248045,0.81116509847894,0.768988973064743,0.954385633553925,0.745018835159736,0.670619424915901,0.738572429769264,0.288723573970569,0.842286312297709,0.805572484448945,0.665626226419622,0.59419695195152,0.299458376439385,0.676529583491733,0.94979890271556,0.923454497180652,0.713690539543005,0.295654991974734,0.726100914682835,0.279945094820734,0.850452051254937,0.851035730475232,0.868142228653708,0.832311549570453,0.974097644855243,0.972707864103806,0.97125842832144,0.973348236140414,0.945789180477005,0.919278079806221,0.932031747436801,0.923420189597919,0.914219254754166,0.975303780798477,0.889892532781592,0.922929312973377,0.957708129477991,0.943622961613426,0.959555580213637,0.952777600977124,0.928130472448965,0.975176827779483,0.948046274400826,0.951084188508056,0.951461154328336,0.905756745943395,0.955348589164437,0.956393711821794,0.927745433467706,0.974406464703896,0.973283975267174,0.942510512278285,0.990961357567321,0.98398093594764,0.965003399997273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.456690761265815
"x0018e",-0.025844140366584,-0.179873094647531,-0.198300223250941,-0.199523834488152,-0.197059976836098,-0.221728038848669,-0.221277225674729,-0.214225336544331,-0.228990700272561,-0.249332318035485,-0.207717272467408,-0.202500637160504,-0.186014443286693,-0.17725915743936,-0.170459520218787,-0.148967616215828,-0.131787740297588,-0.133702079386023,1,-0.217791055664521,-0.19277184420636,-0.192163200927611,-0.188438559341044,-0.14719331615671,-0.142257105512072,-0.192163200927611,-0.193468293623759,-0.190840876609353,-0.142257105512072,-0.137665401089631,-0.145640397090372,-0.198300223250941,-0.198331952298473,-0.182810877507905,-0.198331952298473,-0.192416432943698,-0.179653785165762,-0.155688473487493,-0.0736906066477039,-0.0385939567594111,-0.0698604566911992,-0.131886176004589,-0.114609139824831,-0.115650853738158,-0.0905440375313486,-0.0818876577852969,-0.046392124857569,-0.0920001688597009,-0.0726750669315116,-0.157599567157728,-0.0580929347222478,-0.0283275600176021,-0.120079113099427,-0.0798244474818177,-0.069662725844266,-0.149216159035374,-0.182810877507905,-0.220009730502335,-0.206162861428226,-0.146703459558465,-0.208985942956857,-0.193021634588893,-0.185110277414129,-0.199183661598032,-0.118873154338795,-0.0537986071391062,-0.156969056249604,-0.155656037492793,-0.155160618640612,-0.0948824566782613,-0.012395827166402,-0.112865392091937,-0.198228428621665,-0.187971788491506,-0.179669682052958,-0.135643253513223,-0.114328490258375,-0.0565554566359204,-0.162530772097903,-0.18691850539551,-0.15800045540221,-0.185990062125289,-0.180698889085342,-0.195009523523019,-0.196472940978471,-0.193513802211763,-0.250843018526493,-0.218170434390669,-0.238777495679555,-0.272402433425195,-0.200793719275007,-0.18380307728121,-0.173566703298819,-0.186090080641137,-0.179449277070922,-0.188443492895821,-0.181448844375087,-0.174978235585271,-0.163003513394735,-0.182477142851179,-0.171051071088162,-0.207717272467408,-0.206625780800996,-0.181009375361764,-0.202500637160504,-0.201676230589947,-0.184611662117858,-0.180435135124093,-0.178558728197651,-0.168341683908591,-0.142257105512072,-0.136446250638996,-0.130587687712107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292028275503213
"x0019e",0.0535387008063873,0.978686853967093,0.993692207565353,0.993895947607535,0.993163033949755,0.997759639026589,0.999672291112445,0.999308852673106,0.995889178379852,0.982528065689531,0.979443400494347,0.991719562804394,0.989292633345948,0.984676740500451,0.981505549293001,0.971827706589624,0.95676853998588,0.944131988297554,-0.217791055664521,1,0.990159456047428,0.989506740739717,0.988996857084247,0.969597625002446,0.966015705748729,0.989506740739717,0.989605083947023,0.988899787394639,0.966015705748729,0.963682203468312,0.966724839054169,0.993692207565353,0.993070245409137,0.926863263524138,0.993070245409137,0.969492207289118,0.762036692181285,0.489243046394529,0.156111959167761,0.0972050708786618,0.164918202917028,0.0803513401826683,0.720623510096996,0.716057770966779,0.573314121586391,0.588652104116718,0.300005223564128,0.602648925645011,0.50544127558014,0.784672863143043,0.276797803244978,0.159986866170668,0.58096879599694,0.379831010701503,0.292462569175099,0.851206265561837,0.926863263524138,0.909149332148565,0.802511699969571,0.816672300337569,0.81901907437979,0.972952906847275,0.787261255686386,0.724852178706094,0.731908360119973,0.26776211409595,0.889241673096607,0.851967157472133,0.765884532346062,0.570389862726478,0.236482780452592,0.657212969934285,0.963645466648063,0.927690473921491,0.7572893944396,0.337051983820568,0.719306426441067,0.266756963230777,0.85784972460599,0.868964361642958,0.869218843619079,0.851522998867184,0.980827929295828,0.987878347331932,0.987920648647492,0.987126513405784,0.982720387410637,0.979172229282912,0.982824521590191,0.960265048437727,0.900858035608239,0.988283705170586,0.918725038204854,0.954870142637264,0.96733734466077,0.982104062647115,0.972432746150947,0.959012868675799,0.908975950472521,0.98552621294947,0.943891769188969,0.979443400494347,0.976237298393261,0.899493515094376,0.991719562804394,0.988309882025812,0.940910506724468,0.987690438653246,0.983146782040669,0.944264740270282,0.966015705748729,0.95806305529077,0.932043964202396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.477528675584554
"x0020e",0.0544259254866145,0.991405007103107,0.999605520276248,0.999337550003804,0.999526807716661,0.990414620646525,0.988724083997033,0.988295593637133,0.990552183316889,0.986483300762421,0.990305232959477,0.996317367207081,0.99661629782149,0.996163053876317,0.995148062666329,0.98944774180358,0.978557898159243,0.973139658077607,-0.19277184420636,0.990159456047428,1,0.999987190855529,0.999915118289488,0.988838021167841,0.986424209074769,0.999987190855529,0.999719933568176,0.999717203357978,0.986424209074769,0.983430782159619,0.987619634280365,0.999605520276248,0.999317543168273,0.927713752725541,0.999317543168273,0.973359212304667,0.768080488762105,0.475663307341241,0.152223616096063,0.0976397764634445,0.152344555765732,0.0757416776203973,0.743496252754911,0.72648668351736,0.614028151929489,0.604620972042803,0.31650596564191,0.621032156747356,0.511745283757657,0.790431616785397,0.277672562408263,0.164497197222656,0.578850093324221,0.378493616403176,0.289137544436373,0.847008744496459,0.927713752725541,0.91599583544487,0.793717189445304,0.834352660042736,0.822270592851015,0.976430982071547,0.793676936960727,0.715829317535354,0.753870609260578,0.270860800019967,0.883763409632498,0.840532354095827,0.72861546784999,0.589237403134097,0.262302810402834,0.678322563876043,0.976188305547304,0.93860255445072,0.762892447468904,0.324021566685543,0.742234752032668,0.267425343232989,0.875300350215522,0.878693650418182,0.888357683340099,0.86014036234559,0.995090839698689,0.998193743680624,0.997701523410061,0.997929404035771,0.986078153075517,0.965923837925209,0.976228360320887,0.964853975285753,0.932609733882738,0.99970575312616,0.918420455886525,0.954086554194679,0.97327788524109,0.980405033952703,0.97842778841003,0.978600370585665,0.941424516976606,0.99854632160141,0.968870803843034,0.990305232959477,0.989198955367657,0.932363303622188,0.996317367207081,0.995449992867576,0.960603080313904,0.997551258955621,0.994662294336888,0.963542784944724,0.986424209074769,0.978780649438288,0.960569879098524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.479728405410417
"x0021e",0.0544624255349882,0.991379186688431,0.999468146178396,0.999178611023976,0.999410164000117,0.989963892894245,0.98805056833909,0.987546715702453,0.989966082411875,0.986356567856171,0.99055776684432,0.996189976927015,0.996418331515998,0.996082128948963,0.995163203211892,0.989585109590366,0.978822844745473,0.973640639598324,-0.192163200927611,0.989506740739717,0.999987190855529,1,0.999942496516308,0.989025957997118,0.986647987178822,1,0.999713138146875,0.999748367337873,0.986647987178822,0.983607409650737,0.987879552532784,0.999468146178396,0.999186970239685,0.927492847204544,0.999186970239685,0.972935835766484,0.768598426194944,0.475019389618482,0.152074580907643,0.0976930511496532,0.15176558405652,0.0756346677398756,0.744132778783772,0.726522578776014,0.615603122002842,0.605123052801778,0.317110923021746,0.621181582799279,0.511510242789502,0.790633179330095,0.27784794366322,0.164808809198264,0.578817987881662,0.378573543168454,0.289149223283099,0.846722565963782,0.927492847204544,0.916066763304181,0.793113963018888,0.834834463536117,0.822495500078342,0.976012917449175,0.79418105534468,0.71532372298637,0.754492385141389,0.271106747590741,0.883355412261054,0.839828545097614,0.727078015086577,0.589815103611532,0.262909544274361,0.678852286930506,0.976296826324049,0.93841825140261,0.76339284449694,0.323413049973922,0.742871915252632,0.267595961426057,0.875700096321072,0.878925250890423,0.888695559861059,0.860356964707975,0.995264191450902,0.998184522562371,0.997666045313473,0.997944502005094,0.985906692091088,0.965186403970556,0.975692364249871,0.964730457399489,0.933482354599948,0.999743481390524,0.91825233140549,0.953881703567503,0.973117974120201,0.979947258730687,0.978147991454318,0.978924273133107,0.942237040679207,0.998615841373932,0.969397166011946,0.99055776684432,0.989523370640181,0.933479860313851,0.996189976927015,0.995400053414603,0.961008109541999,0.997432266461572,0.994563636090952,0.963694294787264,0.986647987178822,0.978962950734166,0.96104558741291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.479521413032708
